query,mist_url,score,content,content_type,,rank,status 
,https://www.mist.com/documentation/switch-upgrade/,1.4215579,Switch Upgrade Firmware Availability,subtitle,,4,
,https://www.mist.com/documentation/configuration-templates/,1.4127271,Configuration Templates,title,,5,
are devcies up to date?,,,,,,,
,https://www.mist.com/documentation/may-11th-2021-updates/,1.3615311,May 11th 2021 Updates,title,,1,
,https://www.mist.com/documentation/february-11th-2021-updates/,1.3517911,February 11th 2021 Updates,title,,2,
,https://www.mist.com/documentation/may-11th-2021-updates/,1.3493009,May 11th 2021 Updates Marvis,subtitle,,3,
,https://www.mist.com/documentation/may-28th-2020-updates/,1.3491597,May 28th 2020 Updates,title,,4,
,https://www.mist.com/documentation/ap41-operate-802-3af/,1.348589,Do Mist APs operate under 802.3af?,title,,5,
how do i do a speedtest,,,,,,,
,https://www.mist.com/documentation/ap43/,1.4503918,44 : 4 802.11ax up to 1148 Mbps data rate,snippet,,1,
,https://www.mist.com/documentation/ap43/,1.4153153,44 : 4 802.11ax up to 2400 Mbps data rate,snippet,,2,
,https://www.mist.com/documentation/wired-service-level-expectations-sle/,1.3728712,Congestion measures the number of output drops. When packets come into your interface they are queued in a buffer. When the buffer becomes full it will start to drop packets (TxDrops). We use a formula that takes into account these 3 ratios to determine whenever there is a Bad user minute due to congestion: TxDrops to TxPacketsTxbps to Link speedRxSpeed to Link Speed,snippet,,3,
,https://www.mist.com/documentation/march-28th-2019-updates/,1.366932,At Mist we are always looking to improve our tools to better help you have a smooth experience while navigating the dashboard. The traceroute AP tool is helpful in analyzing the path of your packets and transit delays of these packets. We have added more features to our traceroute tool by allowing you to choose between ICMP and UDP protocols as well as set a port number when testing UDP (default port used is 33434). To access the traceroute tool navigate to the Access Points Details page. Here select Utilities > Testing Tools and select Traceroute in the tab.,snippet,,4,
,https://www.mist.com/documentation/advanced-qos-verification/,1.3482,Advanced QoS Verification,title,,5,
what code to I need to activate my organization,,,,,,,
,https://www.mist.com/documentation/find-org-site-id/,1.4802492,How do I find my Org and Site ID?,title,,1,
,https://www.mist.com/documentation/creating-deleting-organization/,1.4069444,Creating and deleting an Organization,title,,2,
,https://www.mist.com/documentation/claiming-aps/,1.4008402,Claiming APs Where can I get the claim codes for the APs in my organization?,subtitle,,3,
,https://www.mist.com/documentation/claiming-aps/,1.3978446,Claiming APs How can I assign my AP to a different site in my organization?,subtitle,,4,
,https://www.mist.com/documentation/claiming-aps/,1.3908182,Claiming APs How can I download the list of APs in my organization?,subtitle,,5,
What code do I need to activate my site?,,,,,,,
,https://www.mist.com/documentation/find-org-site-id/,1.479775,How do I find my Org and Site ID?,title,,1,
,https://www.mist.com/documentation/site-security-configuration/,1.383809,Site Security Configuration,title,,2,
,https://www.mist.com/documentation/ap-upgrades/,1.3212398,AP Upgrades I scheduled an auto-upgrade on my site but no upgrades happened?,subtitle,,3,
,https://www.mist.com/documentation/webhooks/,1.3207899,Webhook Implementation Follow these steps to enable Webhooks for your site:,subtitle,,4,
,https://www.mist.com/documentation/enable-notifications-site/,1.3207002,Enable notifications for your site,title,,5,
how to prepare 5Ghz,,,,,,,
,https://www.mist.com/documentation/february-5th-2018-updates/,1.5648544,February 5th 2018 Updates 5GHz Channel 144,subtitle,,1,
,https://www.mist.com/documentation/vble-impact-2-4-ghz-wifi/,1.524652,vBLE impact on 2.4 GHz WiFi,title,,2,
,https://www.mist.com/documentation/5ghz-channel-bonding-width-behavior/,1.5076892,5GHz Channel Bonding width behavior (dynamic?),title,,3,
,https://www.mist.com/documentation/july-14th-2017-updates/,1.462109,July 14th 2017 Updates 5GHz bonded wide channel display,subtitle,,4,
,https://www.mist.com/documentation/rrm-auto-cancellation-auto-conversion-and-dual-5-ghz/,1.4539968,You may want to consider using auto cancellation and/or auto conversion if youve designed your network for primary 5 GHz coverage and have a good idea of your device base. Perhaps a school or large store were the important devices are managed and their ability to operate and roam in 5Ghz is well known and maybe you are less concerned about the guest network and the wide variety of devices that may show up. You may not want to leverage auto cancellation or auto conversion in areas where you have lower coverage and mission critical (2.4 GHz only) devices like legacy PoS devices are important.,snippet,,5,
how to prepare 5Ghz wifi,,,,,,,
,https://www.mist.com/documentation/vble-impact-2-4-ghz-wifi/,1.5903001,vBLE impact on 2.4 GHz WiFi,title,,1,
,https://www.mist.com/documentation/february-5th-2018-updates/,1.5367025,February 5th 2018 Updates 5GHz Channel 144,subtitle,,2,
,https://www.mist.com/documentation/5ghz-channel-bonding-width-behavior/,1.5055783,5GHz Channel Bonding width behavior (dynamic?),title,,3,
,https://www.mist.com/documentation/july-14th-2017-updates/,1.5022887,When selecting a bandwidth greater than 20MHz in the 5GHz WiFi range the signal actually covers multiple 20MHz wide channels. For example 40MHz signals cover 2 channels and 80MHz signals cover 4 channels. To show the exact channel range of your wide band signals we now list out all of the 20Mhz channels operating on the Access Point. Here AP 1 is configured for channel 36 with an 80MHz bandwidth. We show the exact range of this signal as the width of channels 36 40 44 and 48. AP 2 is configured for channel 161 with a 40MHz bandwidth. Our display shows that it covers the range of channels 157 and 161.,snippet,,4,
,https://www.mist.com/documentation/rrm-auto-cancellation-auto-conversion-and-dual-5-ghz/,1.4900867,You may want to consider using auto cancellation and/or auto conversion if youve designed your network for primary 5 GHz coverage and have a good idea of your device base. Perhaps a school or large store were the important devices are managed and their ability to operate and roam in 5Ghz is well known and maybe you are less concerned about the guest network and the wide variety of devices that may show up. You may not want to leverage auto cancellation or auto conversion in areas where you have lower coverage and mission critical (2.4 GHz only) devices like legacy PoS devices are important.,snippet,,5,
where do i configure terms of service,,,,,,,
,https://www.mist.com/documentation/srx-service-status-feature/,1.4346713,SRX Service Status Feature Configuring IDP,subtitle,,1,
,https://www.mist.com/documentation/srx-service-status-feature/,1.4161754,SRX Service Status Feature Configuration,subtitle,,2,
,https://www.mist.com/documentation/api-with-wired-assurance/,1.414326,API with Wired Assurance Service Oriented Configuration,subtitle,,3,
,https://www.mist.com/documentation/mesh-configuration/,1.3947033,Mesh Configuration How to set up Mesh?,subtitle,,4,
,https://www.mist.com/documentation/srx-service-status-feature/,1.3914756,SRX Service Status Feature Configuring App_Secure (Application_ID),subtitle,,5,
usd console driver download,,,,,,,
,https://www.mist.com/documentation/switches-dashboard/,1.2794888,Switches Dashboard Switch Utilities,subtitle,,1,
,https://www.mist.com/documentation/api-with-wired-assurance/,1.2625985,API with Wired Assurance,title,,2,
,https://www.mist.com/documentation/switches-dashboard/,1.2562085,Switches Dashboard,title,,3,
,https://www.mist.com/documentation/ap-course-slide-2-ap41/,1.2535568,AP41 & A41(External) USB Port,subtitle,,4,
,https://www.mist.com/documentation/may-20th-2021-updates/,1.253359,May 20th 2021 Updates Download Switch Configuration,subtitle,,5,
android slow connection,,,,,,,
,https://www.mist.com/documentation/ap-uptime-network-wan-issues/,1.5001457,AP Uptime – Network/WAN issues WiFi is slow,subtitle,,1,
,https://www.mist.com/documentation/android-integration/,1.4650346,Android Integration,title,,2,
,https://www.mist.com/documentation/android-integration/,1.4309072,Android Integration Getting Location and Map Info:,subtitle,,3,
,https://www.mist.com/documentation/android-integration/,1.4211099,Android Integration Requirements,subtitle,,4,
,https://www.mist.com/documentation/android-integration/,1.413503,Android Integration Lat/Long coordinates,subtitle,,5,
wlan fast roaming,,,,,,,
,https://www.mist.com/documentation/wlan-rate-limiting/,1.5910764,WLAN Rate Limiting,title,,1,
,https://www.mist.com/documentation/wlan-security/,1.5365384,WLAN Security,title,,2,
,https://www.mist.com/documentation/sponsored-guest-access-wlan/,1.5318692,Sponsored Guest Access WLAN,title,,3,
,https://www.mist.com/documentation/custom-wlan-forwarding/,1.5075252,Custom WLAN Forwarding,title,,4,
,https://www.mist.com/documentation/wlan-status/,1.5056689,WLAN Status,title,,5,
how do i find software version,,,,,,,
,https://www.mist.com/documentation/cant-find-old-firmware-version-dropdown/,1.5954224,Can’t find old firmware version on the dropdown?,title,,1,
,https://www.mist.com/documentation/ap-upgrades/,1.4527688,AP Upgrades Where can I find the release notes for each firmware version?,subtitle,,2,
,https://www.mist.com/documentation/find-org-site-id/,1.4002934,How do I find my Org and Site ID?,title,,3,
,https://www.mist.com/documentation/get-mist-sdk/,1.3965653,How do I  get  the Mist SDK,title,,4,
,https://www.mist.com/documentation/ap-upgrades/,1.3758872,AP Upgrades How do I upgrade the APs to a particular firmware version that is not available in the dropdown menu in the UI?,subtitle,,5,
channels and power,,,,,,,
,https://www.mist.com/documentation/wi-fi-basics-2/,1.4418161,Basics 2 Channel,title,,1,
,https://www.mist.com/documentation/wi-fi-basics-3/,1.4305453,Basics 3 Channel,title,,2,
,https://www.mist.com/documentation/wi-fi-basics-1/,1.416233,Basics 1 Channel,title,,3,
,https://www.mist.com/documentation/ap-not-changing-channel-tx-power-configuration/,1.3674312,AP Not Changing Channel or Tx Power After Configuration?,title,,4,
,https://www.mist.com/documentation/february-5th-2018-updates/,1.2945168,Keep in mind that legacy devices will not be able to associate to channel 144 so only allow this channel if you know all of your devices can support this. This week we are expanding our wireless coverage support by enabling the option of UNII band Channel 144 to be turned on in the U.S. This option is available for 20MHz 40MHz and 80MHz but needs to be separately enabled underSite Configuration. To use this feature you must manually select this channel in yourAP Detailspage or in yourRadio Managementpage. The APs wont automatically use channel 144 if either page is set to Automatic for channel selection. Navigate toOrganization -> Site Configurationto enable the Channel 144 option. You can set this channel in theAccess Pointspage. In theNetwork -> Radio Managementspage you can manually select channel 144.,snippet,,5,
search cloudpsk,,,,,,,
,https://www.mist.com/documentation/product-search/,1.4350715,Product Search,title,,1,
,https://www.mist.com/documentation/searching-live-view/,1.3636072,Searching in Live View,title,,2,
,https://www.mist.com/documentation/app-wakeup-ibeacon-eddystone-url/,1.2945142,iBeaconEddystone UIDEddystone URL,snippet,,3,
,https://www.mist.com/documentation/ap33/,1.2756822,AP33,title,,4,
,https://www.mist.com/documentation/introduction-to-the-conversational-assistant/,1.2653953,Introduction to the Conversational Assistant Device Search,subtitle,,5,
health sle,,,,,,,
,https://www.mist.com/documentation/sle-api-documentation/,1.5006449,SLE API Documentation,title,,1,
,https://www.mist.com/documentation/wired-service-level-expectations-sle/,1.4523879,Wired Service Level Expectations (SLE) Switch Health SLE,subtitle,,2,
,https://www.mist.com/documentation/sle-api-documentation/,1.4166787,SLE API Documentation None,subtitle,,3,
,https://www.mist.com/documentation/sle-api-documentation/,1.4030546,SLE API Documentation API Documentation:,subtitle,,4,
,https://www.mist.com/documentation/sle-api-documentation/,1.3889011,SLE API Documentation Metrics/Classifiers:,subtitle,,5,
inline power,,,,,,,
,https://www.mist.com/documentation/ap43/,1.3671019,AP43 (E) 802.11ax (Wi-Fi-6) Power,subtitle,,1,
,https://www.mist.com/documentation/storm-control/,1.3114477,Storm Control,title,,2,
,https://www.mist.com/documentation/power-options-mist-ap41/,1.309181,Power options for Mist AP41/43/33/32,title,,3,
,https://www.mist.com/documentation/multi-psk/,1.2986646,Multi PSK,title,,4,
,https://www.mist.com/documentation/mist-ap-transmit-power-notation/,1.2922121,Mist AP Transmit Power Notation,title,,5,
Association denied due to reason outside the scope of this standard,,,,,,,
,https://www.mist.com/documentation/dynamic-packet-captures/,1.3159543,This could be caused due to Tx failures or invalid PMKID included by the client during association request.,snippet,,1,
,https://www.mist.com/documentation/administrator-roles-for-switches/,1.3017621,Read/write access to entire organization. No restrictions.,snippet,,2,
,https://www.mist.com/documentation/administrator-roles/,1.3017621,Read/write access to entire organization. No restrictions.,snippet,,3,
,https://www.mist.com/documentation/dynamic-packet-captures/,1.2807729,Dynamic Packet Captures Association Failure,subtitle,,4,
,https://www.mist.com/documentation/what-is-the-difference-between-ap-deauthentication-and-client-deauthentication/,1.2307895,Here is the complete list of Reason Codes as per IEEE 802.11-2012 standard:,snippet,,5,
stack switch,,,,,,,
,https://www.mist.com/documentation/switch-upgrade/,1.5855141,Switch Upgrade,title,,1,
,https://www.mist.com/documentation/switches-dashboard/,1.5429782,Switches Dashboard,title,,2,
,https://www.mist.com/documentation/troubleshooting-switches/,1.506662,Troubleshooting Switches,title,,3,
,https://www.mist.com/documentation/switch-upgrade/,1.4775879,Switch Upgrade Switch Time check,subtitle,,4,
,https://www.mist.com/documentation/switch-upgrade/,1.445756,Switch Upgrade Switch storage checks,subtitle,,5,
aruba clearpass,,,,,,,
,https://www.mist.com/documentation/integration-aruba-clearpass/,1.6675406,Integration with Aruba Clearpass,title,,1,
,https://www.mist.com/documentation/troubleshooting-steps-for-aruba-clearpass/,1.632444,Troubleshooting Steps for Aruba Clearpass,title,,2,
,https://www.mist.com/documentation/integration-aruba-clearpass/,1.4547868,Mist  Clearpass Guest (PDF) Integration with Aruba Clearpass (PDF),snippet,,3,
,https://www.mist.com/documentation/ap43/,1.3009807,AP43 (E) 802.11ax (Wi-Fi-6) IOT Port,subtitle,,4,
,https://www.mist.com/documentation/bonjour-gateway/,1.2971528,Bonjour Gateway,title,,5,
how do integrate clearpass?,,,,,,,
,https://www.mist.com/documentation/integration-aruba-clearpass/,1.5196189,Integration with Aruba Clearpass,title,,1,
,https://www.mist.com/documentation/android-integration/,1.4812925,Android Integration Integrate MistSDK,subtitle,,2,
,https://www.mist.com/documentation/ios-integration/,1.3994994,IOS Integration,title,,3,
,https://www.mist.com/documentation/integration-aruba-clearpass/,1.3845127,Mist  Clearpass Guest (PDF) Integration with Aruba Clearpass (PDF),snippet,,4,
,https://www.mist.com/documentation/android-integration/,1.3644269,Android Integration,title,,5,
wlan profile disconnect,,,,,,,
,https://www.mist.com/documentation/wlan-rate-limiting/,1.5502294,WLAN Rate Limiting,title,,1,
,https://www.mist.com/documentation/wlan-status/,1.5156579,WLAN Status,title,,2,
,https://www.mist.com/documentation/wlan-security/,1.5010135,WLAN Security,title,,3,
,https://www.mist.com/documentation/october-11th-2019-updates/,1.4892362,October 11th 2019 Updates Guest WLAN Opt Out,subtitle,,4,
,https://www.mist.com/documentation/sponsored-guest-access-wlan/,1.4748498,Sponsored Guest Access WLAN,title,,5,
how to configure iot,,,,,,,
,https://www.mist.com/documentation/use-cases-ports-ap-eth1-module-iot-2/,1.5623733,Use cases for ports on the AP (Eth1 Module IoT) How to enable IoT pin?,subtitle,,1,
,https://www.mist.com/documentation/use-cases-ports-ap-eth1-module-iot-2/,1.4695996,Use cases for ports on the AP (Eth1 Module IoT) IoT devices arent seeing any SSID/WLAN?,subtitle,,2,
,https://www.mist.com/documentation/use-cases-ports-ap-eth1-module-iot-2/,1.4541363,Use cases for ports on the AP (Eth1 Module IoT) Do we have any option to view IoT information from the UI?,subtitle,,3,
,https://www.mist.com/documentation/use-cases-ports-ap-eth1-module-iot-2/,1.442277,The IoT port on the AP-41 consists of 8 pins: 2 Digital IN Pins  Can be used only as Input1 Digital OUT Pin  Output Pin4 Analog Pins  Can be used for both input and outputGround The IoT Port Terminal Block Interface that plugs into the AP-41 IoT port along with the Pin Names are shown below,snippet,,4,
,https://www.mist.com/documentation/ap43/,1.4400352,AP43 (E) 802.11ax (Wi-Fi-6) IOT Port,subtitle,,5,
dead zones,,,,,,,
,https://www.mist.com/documentation/zones/,1.7819682,Zones,title,,1,
,https://www.mist.com/documentation/zones/,1.6539679,Zones Benefits of zones:,subtitle,,2,
,https://www.mist.com/documentation/proximity-zones/,1.6061264,Proximity Zones,title,,3,
,https://www.mist.com/documentation/walls/,1.4707178,Walls Exclusion Zones Rules,subtitle,,4,
,https://www.mist.com/documentation/proximity-zones/,1.4025338,Proximity Zones What can I do with Proximity Zones?,subtitle,,5,
search documentation multiple pre shared,,,,,,,
,https://www.mist.com/documentation/april-30th-2020-updates/,1.4148146,April 30th 2020 Updates Built-in Documentation Search,subtitle,,1,
,https://www.mist.com/documentation/sle-api-documentation/,1.4087398,SLE API Documentation API Documentation:,subtitle,,2,
,https://www.mist.com/documentation/introduction-to-the-conversational-assistant/,1.3947375,Introduction to the Conversational Assistant Document Search,subtitle,,3,
,https://www.mist.com/documentation/sle-api-documentation/,1.3773246,SLE API Documentation,title,,4,
,https://www.mist.com/documentation/sle-api-documentation/,1.3735285,SLE API Documentation API Endpoints:,subtitle,,5,
my switch is not able to connect to internet,,,,,,,
,https://www.mist.com/documentation/troubleshooting-switches/,1.547996,Troubleshooting Switches 4. Ensure the switch can reach the internet,subtitle,,1,
,https://www.mist.com/documentation/troubleshooting-switches/,1.5006845,If the switch is showing disconnected in the UI but is online locally and reachable then we can try the following steps to troubleshoot further. We will need console access to the switch or SSH access to the switch to check the following:,snippet,,2,
,https://www.mist.com/documentation/troubleshooting-switches/,1.4419205,Troubleshooting Switches,title,,3,
,https://www.mist.com/documentation/inactive-wired-vlans/,1.4401757,Inactive Wired VLANs How to check which VLAN is missing on the switch port?,subtitle,,4,
,https://www.mist.com/documentation/switch-upgrade/,1.4270127,Switch Upgrade Switch Time check,subtitle,,5,
not detecting wlan users,,,,,,,
,https://www.mist.com/documentation/wlan-status/,1.5452121,WLAN Status,title,,1,
,https://www.mist.com/documentation/why-do-clients-disconnect-when-you-add-a-new-wlan/,1.5111221,Why do clients disconnect when you add a new WLAN?,title,,2,
,https://www.mist.com/documentation/wlan-security/,1.5098537,WLAN Security,title,,3,
,https://www.mist.com/documentation/october-24th-2019-updates/,1.5018785,October 24th 2019 Updates Unhappy users at WLAN,subtitle,,4,
,https://www.mist.com/documentation/wlan-rate-limiting/,1.4941834,WLAN Rate Limiting,title,,5,
invisible wlan users,,,,,,,
,https://www.mist.com/documentation/sponsored-guest-access-wlan/,1.5172466,Sponsored Guest Access WLAN,title,,1,
,https://www.mist.com/documentation/october-24th-2019-updates/,1.5098165,October 24th 2019 Updates Unhappy users at WLAN,subtitle,,2,
,https://www.mist.com/documentation/wlan-status/,1.5089798,WLAN Status,title,,3,
,https://www.mist.com/documentation/wlan-security/,1.5087599,WLAN Security,title,,4,
,https://www.mist.com/documentation/wlan-rate-limiting/,1.4958696,WLAN Rate Limiting,title,,5,
naming convention ap site,,,,,,,
,https://www.mist.com/documentation/site-name-webhook-field-api/,1.4214777,Site Name as a Webhook Field [API],title,,1,
,https://www.mist.com/documentation/claiming-aps/,1.4023781,Claiming APs How can I assign my AP to a different site in my organization?,subtitle,,2,
,https://www.mist.com/documentation/september-3rd-2020-updates/,1.3725064,If you are planning on using Ekahau or iBwave importing to rename the APs on your site you may now do a bulk renaming of all your selected APs if you already had previous names saved. This will save you time and trouble from individually deleting all the custom AP names already given. To bulk rename your APs navigate to your Access Points page and use the check boxes to select the APs. Click on the More dropdown menu and select Rename. In this pop-up modal just leave the box blank and select Rename APs. This will delete the name of all selected APs.,snippet,,3,
,https://www.mist.com/documentation/december-22nd-2017-updates/,1.3462977,This week we are updating the visual workflow for renaming and reassigning APs. Access these functions in the same place as before in theAccess Pointspage. Select the APs you want to rename/reassign and click on theMoredropdown box to choose your action. Select the site you would like to reassign your AP(s) to and clickAssign to Site Or if you would like to rename certain APs follow the supplied naming conventions including site names counters and MAC addresses.,snippet,,4,
,https://www.mist.com/documentation/february-21st-2019-updates/,1.3384298,Claiming or renaming multiple APs give you the option of using a counter in the name to help identify between different APs. Simply include [ctr] somewhere in the name and we will automatically increment up for each of your APs in the selected list. This week we are including the option of choosing the starting number of your increments. By default we start incrementing at 1 but if you would like to start the numbering at a different number this option is now available when renaming multiple APs. In the Access Points page select the checkboxes of the APs you wish to rename or claim multiple APs onto your site. When using [ctr] an additional box will appear allowing you to specify the starting number for the incremental naming counter.,snippet,,5,
how is the site analytics,,,,,,,
,https://www.mist.com/documentation/march-25th-2021-updates/,1.4783345,Use the Engagement Analytics page to monitor detailed views of client activity and usage rate across all your sites in a customized layout. The Engagement Analytics page focuses on client data like dwell time visit trends and wait time. Now we have added a Zone scope as an option when customizing individual cells allowing you to only look at data in selected zones. Use this to help keep track of specific zone areas in your site for a more detailed site monitoring ability. Find out more about Engagement Analytics here: https://www.mist.com/documentation/network-and-engagement-analytics/,snippet,,1,
,https://www.mist.com/documentation/find-org-site-id/,1.438822,How do I find my Org and Site ID?,title,,2,
,https://www.mist.com/documentation/may-14th-2020-updates/,1.4377426,The Network Analytics and Engagement Analytics pages are now accessible for all Admin roles and not just limited to Super users. Use these analytics pages to monitor detailed views of client activity and usage rate across all your sites in a customized view. Please see this page for more details on how to set up the Analytics modules: https://www.mist.com/documentation/network-and-engagement-analytics/,snippet,,3,
,https://www.mist.com/documentation/network-and-engagement-analytics/,1.4342782,Use these analytics pages to monitor detailed views of client activity and usage rate across all your sites. Customize your view with the most relevant data and resize each information box to your liking. The Engagement Analytics page focuses on client data like dwell time visit trends and wait time. The Network Analytics page focuses on site and Org activity such as measures (DHCP/DNS Latency RSSI SLE trend) entities (AP Servers WLANs) events (client AP RMM events) and more. To access the analytics pages navigate to the Analytics sidebar and select either Engagement Analytics or Network Analytics. Here we have selected Network Analytics as a demonstration and you can see that some default cells are already set up. On this page you can select any view from an organization level all the way down to an individual client level. To edit an existing cell click on the cell and customize the data to your liking. Here we have changed this cell to display WLANs Ranked by Client Events for the Entire Org during This Week. Click on Done to save your changes. Once completed you may drag on the sides of the cell box to enlarge decrease the size of the cell. And once you are satisfied with the databoard select Save As. You may view all previously saved databoards by selecting Network Analytics while on the databoard page.,snippet,,4,
,https://www.mist.com/documentation/january-9th-2020-updates/,1.3820949,We are pleased to announce that the Network and Engagement Analytics pages are now available for all users! Use these analytics pages to monitor detailed views of client activity and usage rate across all your sites. Customize your view with the most relevant data and resize each information box to your liking. The Engagement Analytics page focuses on client data like dwell time visit trends and wait time. The Network Analytics page focuses on site and Org activity such as measures (DHCP/DNS Latency RSSI SLE trend) entities (AP Servers WLANs) events (client AP RMM events) and more. To access the analytics pages navigate to the Analytics sidebar and select either Engagement Analytics or Network Analytics. Here we have selected Network Analytics as a demonstration and you can see that some default cells are already set up. On this page you can select any view from an organization level all the way down to an individual client level. To edit an existing cell click on the cell and customize the data to your liking. Here we have changed this cell to display WLANs Ranked by Client Events for the Entire Org during This Week. Click on Done to save your changes. Once completed you may drag on the sides of the cell box to enlarge decrease the size of the cell. And once you are satisfied with the databoard select Save As. You may view all previously saved databoards by selecting Network Analytics while on the databoard page.,snippet,,5,
warranty experation,,,,,,,
,https://www.mist.com/documentation/wpa-2-eap802-1x-security/,1.3465865,WPA-2/EAP(802.1x) Security,title,,1,
,https://www.mist.com/documentation/how-to-request-an-rma/,1.3263661,How to Request an RMA?,title,,2,
,https://www.mist.com/documentation/mist-security/,1.3202142,Mist Security,title,,3,
,https://www.mist.com/documentation/tkip-security/,1.2950804,TKIP Security,title,,4,
,https://www.mist.com/documentation/ap-firmware/,1.2845668,AP Firmware,title,,5,
Record Device,,,,,,,
,https://www.mist.com/documentation/device-profiles/,1.4931657,Device Profiles,title,,1,
,https://www.mist.com/documentation/asset-tracking/,1.4094332,Asset Tracking,title,,2,
,https://www.mist.com/documentation/asset-tracking/,1.3943398,Asset Tracking Notes,subtitle,,3,
,https://www.mist.com/documentation/wifi6-802-11ax-overview/,1.3778839,VIDEO,snippet,,4,
,https://www.mist.com/documentation/radsec/,1.358634,RadSec,title,,5,
auth failure Coupa ORD,,,,,,,
,https://www.mist.com/documentation/dynamic-packet-captures/,1.4790055,Dynamic Packet Captures OKC Auth Failure,subtitle,,1,
,https://www.mist.com/documentation/troubleshoot-specific-connectivity-issues-using-marvis/,1.4728789,How to Troubleshoot specific connectivity issues using Marvis Failing Authorization,subtitle,,2,
,https://www.mist.com/documentation/connectivity-actions/,1.4352412,Connectivity Actions 802.1X Failures,subtitle,,3,
,https://www.mist.com/documentation/connectivity-actions/,1.4181225,Connectivity Actions PSK Failures,subtitle,,4,
,https://www.mist.com/documentation/january-7th-2019-updates/,1.4148036,January 7th 2019 Updates Password reset error with 2-FA,subtitle,,5,
Site name is not showing up in available sites to assign a substriction,,,,,,,
,https://www.mist.com/documentation/site-location-when-google-api-unavailable/,1.4630821,Site Location when Google API Unavailable,title,,1,
,https://www.mist.com/documentation/site-location/,1.4402001,Site Location,title,,2,
,https://www.mist.com/documentation/november-6th-2020-updates/,1.4222872,November 6th 2020 Updates Site Location when Google API Unavailable,subtitle,,3,
,https://www.mist.com/documentation/site-name-webhook-field-api/,1.4162084,Site Name as a Webhook Field [API],title,,4,
,https://www.mist.com/documentation/september-28th-2017-updates/,1.411463,Mist is making selecting sites from a dropdown menu is more convenient especially for organizations containing a large number of sites. Now your sites will be displayed in alphabetical order to help with locating your desired location. If you would like access tobetafeatures or customfirmware please contact support@mist.com and we can help grant you access.,snippet,,5,
how do I add my logo,,,,,,,
,https://www.mist.com/documentation/august-12th-2021-updates/,1.4112267,August 12th 2021 Updates New Logo,subtitle,,1,
,https://www.mist.com/documentation/find-org-site-id/,1.3673077,How do I find my Org and Site ID?,title,,2,
,https://www.mist.com/documentation/open-support-ticket-2/,1.3306857,How to open a support ticket,title,,3,
,https://www.mist.com/documentation/adding-wayfinding-paths/,1.295414,Adding Wayfinding Paths,title,,4,
,https://www.mist.com/documentation/adding-a-floorplan/,1.2942646,Adding a Floorplan,title,,5,
clear association,,,,,,,
,https://www.mist.com/documentation/creating-deleting-organization/,1.3790022,Creating and deleting an Organization,title,,1,
,https://www.mist.com/documentation/organization-information/,1.3437591,Organization Information,title,,2,
,https://www.mist.com/documentation/ap63-63e/,1.3159634,AP63/63E,title,,3,
,https://www.mist.com/documentation/application-visibility/,1.2913156,Application Visibility,title,,4,
,https://www.mist.com/documentation/mesh-configuration/,1.2881601,Mesh Configuration,title,,5,
clear authentication,,,,,,,
,https://www.mist.com/documentation/mac-authentication/,1.5289,MAC Authentication,title,,1,
,https://www.mist.com/documentation/two-factor-authentication-mobile-authenticator/,1.4622128,Two Factor Authentication (with Mobile Authenticator) How do I reset Two Factor Authentication?,subtitle,,2,
,https://www.mist.com/documentation/coa-change-authorization/,1.4504597,COA – Change of Authorization,title,,3,
,https://www.mist.com/documentation/coa-change-authorization/,1.4504597,COA  Change of Authorization,snippet,,4,
,https://www.mist.com/documentation/two-factor-authentication-mobile-authenticator/,1.4440434,Two Factor Authentication (with Mobile Authenticator),title,,5,
unable to connecty,,,,,,,
,https://www.mist.com/documentation/cannot-connect-wifi/,1.422304,Cannot connect to Wi-fi,title,,1,
,https://www.mist.com/documentation/guest-network-doesnt-work/,1.3539349,Guest Network doesn’t work,title,,2,
,https://www.mist.com/documentation/administrator-roles-for-switches/,1.3485998,Not available for Installer roles,snippet,,3,
,https://www.mist.com/documentation/client-troubleshooting-marvis/,1.3409585,Client Troubleshooting with Marvis,title,,4,
,https://www.mist.com/documentation/ap-course-slide-2-ap41/,1.3290144,AP41 & A41(External) None,subtitle,,5,
can I run a spped test,,,,,,,
,https://www.mist.com/documentation/troubleshooting-an-ap-negotiating-at-the-wrong-speed/,1.2738736,Troubleshooting an AP negotiating at the wrong speed,title,,1,
,https://www.mist.com/documentation/advanced-qos-verification/,1.2559892,Advanced QoS Verification,title,,2,
,https://www.mist.com/documentation/switch-testing-tools/,1.2479471,Switch Testing Tools,title,,3,
,https://www.mist.com/documentation/force-5-ghz-band-windows-machines/,1.2459195,Force 5 GHz Band on Windows Machines,title,,4,
,https://www.mist.com/documentation/ap43/,1.2436681,44 : 4 802.11ax up to 1148 Mbps data rate,snippet,,5,
how do I set up a splash page,,,,,,,
,https://www.mist.com/documentation/marvis-client-faq/,1.3106287,Marvis Client – Why do I need it? Setup Instructions?,subtitle,,1,
,https://www.mist.com/documentation/new-ble-clients-page/,1.3081126,BLE Clients page How to Enable BLE Clients Page?,subtitle,,2,
,https://www.mist.com/documentation/dynamic-port-configuration/,1.2999392,Dynamic Port Configuration,title,,3,
,https://www.mist.com/documentation/site-security-configuration/,1.2908561,Site Security Configuration,title,,4,
,https://www.mist.com/documentation/dynamic-port-configuration/,1.2830937,Dynamic Port Configuration Best Practice to set up a Dynamic Port Configuration,subtitle,,5,
